song_id,artist,title,num_bars,song_score
chunk392_row3919527,eLZhi,Smoke  Mirrors,95,0.226276
chunk392_row3919528,eLZhi,EarlyBird Nightowl,75,0.269546
chunk392_row3919529,eLZhi,Hot Winter Cold Summer,72,0.279908
chunk392_row3919530,eLZhi,Light One Write One,105,0.298558
chunk392_row3919532,eLZhi,Ferndale,63,0.269766
chunk392_row3919533,eLZhi,Guns  Boats,59,0.271371
chunk392_row3919534,eLZhi,THUGGed Out Zombies,48,0.234696
chunk392_row3919535,eLZhi,Potential,113,0.257589
chunk392_row3919536,eLZhi,G.O.D,93,0.250188
chunk392_row3919537,eLZhi,Master Class,79,0.282380
chunk392_row3919573,eLZhi,JASON,62,0.218197
chunk392_row3919597,Nascar Aloe,O SAY CAN YOU SEE REVOLT,31,0.304136
chunk392_row3919852,Slime Dollaz,Demons,39,0.266222
chunk392_row3919911,Ru.,Why You,25,0.301421
chunk393_row3920298,Slazy (EN),Secrets,56,0.277920
chunk393_row3920301,RayKaz,Cold Intro Anxious,54,0.286233
chunk393_row3920328,RayKaz,Desire,45,0.266333
chunk393_row3920329,RayKaz,CODE,59,0.224810
chunk393_row3920330,RayKaz,CJs Song,38,0.223074
chunk393_row3920331,RayKaz,Nabila,155,0.269408
chunk393_row3920332,RayKaz,Blexcellence,60,0.250380
chunk393_row3920333,RayKaz,Not Real,56,0.225813
chunk393_row3920335,RayKaz,Easy,58,0.370592
chunk393_row3920336,RayKaz,Spiderman,67,0.294897
chunk393_row3920337,RayKaz,ZayKaz,94,0.303867
chunk393_row3920338,RayKaz,Deuce,127,0.206427
chunk393_row3920339,RayKaz,Reaper,75,0.406970
chunk393_row3920340,RayKaz,Runners Outro Confidence,72,0.257179
chunk393_row3920355,Comethazine,Complaining,28,0.229472
chunk393_row3920403,Sina Nasiiyrn,Backwoods Freestyle,35,0.276650
chunk393_row3920693,Mazbou Q,Icon Status,91,0.397143
chunk393_row3920805,Dre,Be Somebody,82,0.308391
chunk393_row3922795,Grima X Azza,R U MAD?,97,0.257940
chunk393_row3922933,Swagbaaz,Nashe Mein Dhundh,71,0.110010
chunk393_row3923135,Nasihat,Ters Etki,74,0.241888
chunk393_row3923440,Michael Kurten and Jackson Hazen,GOSPEL,51,0.283649
chunk393_row3923706,Michael Kurten and Jackson Hazen,Jackson 5 Cypher,79,0.275941
chunk393_row3923779,Rico Nasty,Lace,37,0.301037
chunk393_row3925044,Gifted Youngstaz,Ill Be the One,52,0.301777
chunk393_row3925300,Razegod,She is,32,0.277038
chunk393_row3925992,Kazuki,Ive Arrived,64,0.242352
chunk393_row3925997,Kazuki,18,54,0.224759
chunk393_row3926009,Kazuki,No Remedy,91,0.278846
chunk393_row3926015,Kazuki,Fragile,74,0.224507
chunk393_row3926779,Drippy Blaze,POP IN,51,0.266054
chunk393_row3926910,Azzle Majob,Brains,22,0.246292
chunk393_row3927414,Diaz Grimm,Legalize X Æ A-12,53,0.310358
chunk393_row3927701,Anastasia Skinny,Lullaby,40,0.244663
chunk393_row3927721,Diaz Grimm,WWYD,81,0.260315
chunk393_row3927727,Diaz Grimm,2am NewYork 2018,41,0.358057
chunk393_row3928031,Krazyjax,Remember,79,0.224364
chunk393_row3928041,Krazyjax,Resurrection,90,0.241825
chunk393_row3928119,Andyblazey Ft. Mindy Kay & 4Rin,Dolce  Gabbana,66,0.336847
chunk393_row3928429,AdazNs,Freedom,33,0.289162
chunk394_row3930326,YoungStarBrazy,Bout Dat,64,0.288271
chunk394_row3930553,Aesop Rock,The Gates,110,0.278602
chunk394_row3930694,Aesop Rock,Hello from the Spirit World,22,0.332022
chunk394_row3930695,Aesop Rock,Button Masher,70,0.224655
chunk394_row3930696,Aesop Rock,Dog at the Door,32,0.238405
chunk394_row3930697,Aesop Rock,Gauze,77,0.256542
chunk394_row3930698,Aesop Rock,Pizza Alley,97,0.197864
chunk394_row3930699,Aesop Rock,Crystal Sword,51,0.238191
chunk394_row3930700,Aesop Rock,Boot Soup,98,0.269272
chunk394_row3930701,Aesop Rock,Coveralls,75,0.186221
chunk394_row3930702,Aesop Rock,Jumping Coffin,66,0.218646
chunk394_row3930703,Aesop Rock,Holy Waterfall,66,0.279719
chunk394_row3930704,Aesop Rock,Flies,16,0.364097
chunk394_row3930705,Aesop Rock,Salt,61,0.214404
chunk394_row3930706,Aesop Rock,Sleeper Car,57,0.238869
chunk394_row3930707,Aesop Rock,1 to 10,16,0.529110
chunk394_row3930708,Aesop Rock,Attaboy,51,0.320020
chunk394_row3930709,Aesop Rock,Kodokushi,98,0.267275
chunk394_row3930710,Aesop Rock,Fixed and Dilated,40,0.223038
chunk394_row3930711,Aesop Rock,Side Quest,28,0.212082
chunk394_row3930712,Aesop Rock,Marble Cake,65,0.255505
chunk394_row3930713,Aesop Rock,The Four Winds,74,0.250118
chunk394_row3931333,Gangus Kaz,Running,60,0.211704
chunk394_row3931640,Blaz3,G3mini,37,0.298456
chunk394_row3932305,Gorillaz,Opium,65,0.283343
chunk394_row3932314,Gorillaz,MLS,54,0.254381
chunk394_row3932509,RBA Scoobee & RBA Amaze,She Badd,70,0.287885
chunk394_row3932582,Kendrick Lamar,Guilty Conscience,91,0.270004
chunk394_row3932587,Blaze Aliaz,Boomerz,40,0.233470
chunk394_row3932924,Chazer Wazer,I’m Chazer,50,0.197511
chunk394_row3933807,Bazz Mafia,RIVALZ,70,0.330167
chunk394_row3934010,Jazz Spastiks,Underground Broadcasting,59,0.277209
chunk394_row3934179,Pusha T,Circles Demo,85,0.268781
chunk394_row3934709,Kash Vlaz,X,55,0.573332
chunk394_row3934794,Razor DaKid,Gacha,62,0.119455
chunk394_row3934882,Apex Frazier,So Fast,81,0.243603
chunk394_row3935598,Canibus,The Illest,17,0.202415
chunk394_row3935776,Bhandanaz,Shinin,64,0.277976
chunk394_row3936342,AZ,Live No More ft Mickey B prod by Taffty,55,0.173563
chunk394_row3936818,Natural Spittaz,TSOG,32,0.250313
chunk394_row3936854,Natural Spittaz,Relate 2,45,0.273562
chunk394_row3937015,Simza Eazzy,The Moon Man Remix,50,0.240258
chunk394_row3937032,Ugly god and comethazine,Let it eat,40,0.393907
chunk394_row3937256,Hazel (TR),1969,41,0.271307
chunk394_row3937391,Nazzo,LXSER,54,0.258876
chunk394_row3937491,KIL,​pots and pans,44,0.154296
chunk394_row3937553,The Doppelgangaz,Doo-bai,69,0.299748
chunk394_row3937708,Shi,Wishes,45,0.218686
chunk394_row3938163,Natural Spittaz,Corazón negro,75,0.226621
chunk394_row3938220,Natural Spittaz,Daikan,44,0.198386
chunk394_row3938485,Natural Spittaz,Lord Byron,46,0.257358
chunk394_row3938524,Natural Spittaz,WorldWideSlang,79,0.293529
chunk394_row3938641,Nascar Aloe,Torso,45,0.240355
chunk394_row3939013,kuru,​repeat,52,0.208478
chunk394_row3939095,Natural Spittaz,1979,49,0.209146
chunk394_row3939510,G-Eazy,Vroom Vroom,71,0.317940
chunk395_row3940438,Marwan Nasa,دوامة,52,0.328584
chunk395_row3940788,Azel,Love Story,61,0.299533
chunk395_row3941755,Razegod,Stop Pretending,32,0.319051
chunk395_row3941875,kamikazes endless,STAINS,40,0.491958
chunk395_row3941894,kamikazes endless,RAPPING ABOUT THINGS I WOULD NEVER DO IN REAL LIFE TO FEEL BETTER ABOUT MYSELF,25,0.288008
chunk395_row3941943,kamikazes endless,VISITING THE CEMETARY,44,0.438227
chunk395_row3942114,KAZ_,Konji,49,0.537834
chunk395_row3942329,Blazing J,IN NEED,16,0.380082
chunk395_row3942984,Mr Crazy,Hbibek Criminel,47,0.374098
chunk395_row3943118,King Sushi & Newmaze,WOLF,74,0.360406
chunk395_row3943123,King Sushi & Newmaze,HAND SHAKE,53,0.328994
chunk395_row3943124,King Sushi & Newmaze,G.O.A.T,74,0.377907
chunk395_row3943125,King Sushi & Newmaze,LV,75,0.286935
chunk395_row3943126,King Sushi & Newmaze,SWERVIN,65,0.280407
chunk395_row3943181,Average Jonas,Omen Main,28,0.282846
chunk395_row3943379,Cuban Doll & Molly Brazy,Mo Money,46,0.407649
chunk395_row3943475,Kaz Ikki,GOD IS LOVE,41,0.254613
chunk395_row3943522,YoungStarBrazy,Get It Back,26,0.279928
chunk395_row3944386,IamJazil,RIHANNA,57,0.161497
chunk395_row3944491,Average Jonas,Sova Main,31,0.294952
chunk395_row3944517,Nasty Noona,A GIRL IS A GUN,25,0.199420
chunk395_row3944647,Jackie Onassis,Drunk In Love,63,0.239587
chunk395_row3945474,Rico Nasty,Own It,48,0.350773
chunk395_row3946341,Twin Beredaz,Not Meant To Be,64,0.305140
chunk395_row3946707,Busta Rhymes & Anderson .Paak,YUUUU,71,0.310556
chunk395_row3946814,Kev Dollaz,Drop addy,49,0.226710
chunk395_row3946860,Kev Dollaz,Shittin Me,63,0.269500
chunk395_row3947249,SLICKNASTYSLICK,OBITUARY FREESTYLE EGO,43,0.293368
chunk395_row3947859,Jah Swazo,Yea Yea Yea,58,0.245691
chunk395_row3947911,JB da REBEL (Joey Buttaz),Floatin on Clouds,113,0.239868
chunk395_row3948092,B-Eazy (@EazyTheUnderdog),Actors,101,0.299835
chunk395_row3948160,ErraZer,Careless,20,0.316066
chunk395_row3948170,B-Eazy (@EazyTheUnderdog),The Introduction,54,0.245750
chunk395_row3948222,B-Eazy (@EazyTheUnderdog),I Grind24/7,55,0.219736
chunk395_row3948231,B-Eazy (@EazyTheUnderdog),Back Up,89,0.366047
chunk395_row3948240,B-Eazy (@EazyTheUnderdog),Work Work,147,0.292275
chunk395_row3948250,B-Eazy (@EazyTheUnderdog),Feeling Myself,98,0.285779
chunk395_row3948257,Young Wazi,What Did You Say: Chopped and Screwed Remix - Single,83,0.239585
chunk395_row3948277,B-Eazy (@EazyTheUnderdog),The One,107,0.289033
chunk395_row3948600,KAZ_,Set The Tone,100,0.248768
chunk395_row3948645,Jazzie Redd,The Colors Of Jazz,83,0.179569
chunk395_row3949540,NASTII,Brain Damage,116,0.228096
chunk395_row3949541,NASTII,Jail Talk,73,0.237227
chunk395_row3949542,NASTII,Amazon,64,0.253413
chunk395_row3949543,NASTII,Mandrill Cypher,72,0.237945
chunk395_row3949544,NASTII,Plaintiff,53,0.313879
chunk395_row3949545,NASTII,Gutted,70,0.297361
chunk395_row3949546,NASTII,Forrest,99,0.215785
chunk395_row3949547,NASTII,Hypnosis,72,0.216566
chunk395_row3949548,NASTII,Bodies And Flies,69,0.246849
chunk395_row3949636,SH,RABIA,41,0.373355
chunk395_row3949937,"MF DOOM, FloFilz",Coco Mango FloFilz Remix,32,0.155143
chunk396_row3950199,Chaze Sharp,Angel Sinner,52,0.288667
chunk396_row3950445,Jazzie Redd,Trapped,84,0.196714
chunk396_row3950869,Azizi Gibson,Plausible High,56,0.269858
chunk396_row3950921,Jazzie Redd,Im That Same Nigga,103,0.197088
chunk396_row3950993,R Cazares,Too Smooth,49,0.328218
chunk396_row3951734,ThatKidMaz,IKNOW,59,0.248572
chunk396_row3951744,Jazz Jenei,A Day In The Life,89,0.228524
chunk396_row3951902,Lazarus! (US),M14,53,0.187792
chunk396_row3952108,Guru,Revolutionist,72,0.270911
chunk396_row3952116,LiL Razzberi,She My Lil Caesar,52,0.297680
chunk396_row3952447,Jonas Benyoub,Kanke no for det,38,0.303607
chunk396_row3953202,Meko Kazi,Let go,32,0.470372
chunk396_row3953221,Meko Kazi,Rain,29,0.278649
chunk396_row3953224,Meko Kazi,I know youre not okay,40,0.308831
chunk396_row3953306,Meko Kazi,Razor cut arms,45,0.260559
chunk396_row3953308,Jazzie Redd,The Hip-Hop Mobsters,112,0.249981
chunk396_row3953324,Meko Kazi,No pain no gain,75,0.325141
chunk396_row3953328,Meko Kazi,Smoke,40,0.255454
chunk396_row3953719,2Pac,In my heart,95,0.263717
chunk396_row3954045,TrapGoKrazy,Let It Go,56,0.301595
chunk396_row3954170,kuru,​lv99,37,0.417307
chunk396_row3954518,BasedNas,No Hook Pt. 2,39,0.247773
chunk396_row3954559,Sunny Chris & Kevin Kazi,Crawling on the Window,24,0.418221
chunk396_row3954829,Prodigy of Mobb Deep,Most Dangerous,29,0.328778
chunk396_row3954845,Jackie Onassis,Sirena,83,0.300733
chunk396_row3954852,Jackie Onassis,One Time,62,0.345197
chunk396_row3954864,Comethazine,Bling,44,0.656945
chunk396_row3955320,Teen hazy,Im the only real n,16,0.534905
chunk396_row3955378,Yung Nasty XVI,Ulwandle,74,0.295126
chunk396_row3955715,AM,Chop Dat Freestyle Alphabetical Slaughter - Bonus Track,62,0.240899
chunk396_row3956166,Azure The Paradox,Insomnia,34,0.279222
chunk396_row3956167,Azure The Paradox,Exotic,93,0.169818
chunk396_row3956168,Azure The Paradox,Whatever Works,44,0.458045
chunk396_row3956169,Azure The Paradox,DOUBLE PARK,52,0.434364
chunk396_row3956171,Azure The Paradox,U N ME,37,0.587320
chunk396_row3956198,Prodigy of Mobb Deep,Running From,29,0.305193
chunk396_row3956210,Dirt Nasty,Burning man,33,0.377951
chunk396_row3956571,Dazione,Actors Kyg Beats Remix,49,0.331003
chunk396_row3956802,Lil Wayne,Lost,91,0.332100
chunk396_row3956875,Kevin Kazi,Percocet,49,0.265083
chunk396_row3957203,$NOT,Revenge,58,0.255212
chunk396_row3957575,Lil Wayne,Siri,101,0.228674
chunk396_row3957644,Nascar Aloe,Torment Me,20,0.279453
chunk396_row3957884,Lil Wayne,Life of Mr. Carter Demo,74,0.244035
chunk396_row3957907,Waylin Flaza,SKINNY,95,0.256128
chunk396_row3957960,Waylin Flaza,OUTTA GO,103,0.262210
chunk396_row3957971,Waylin Flaza,COMPLICATED,63,0.308244
chunk396_row3958051,OFFAZIP,Caution,45,0.499268
chunk396_row3958722,Jazzie Redd,The Voice Of Authority,52,0.270959
chunk396_row3958732,Jazzie Redd,The Maestro,58,0.276563
chunk396_row3958747,Shottaz,Beef,89,0.327240
chunk396_row3958748,Jazzie Redd,The Pimp Saga,71,0.177151
chunk396_row3958894,Jazzie Redd,Girlz Girlz Girlz,65,0.159357
chunk396_row3958899,$NOT,Demanding,56,0.254772
chunk396_row3959027,FineazzGigi,Like Me,51,0.342203
chunk396_row3959609,MTN Dynasty,TYP3 SH1T,28,0.334132
chunk396_row3959628,MTN Dynasty,G3N3RAL TS0S,34,0.334121
chunk396_row3959654,MTN Dynasty,Hs  0s,41,0.314249
chunk396_row3959715,MTN Dynasty,TRAP W00Kft TH3 KAL31D0SC0P3 K1D,78,0.210502
chunk397_row3960487,Ceaze Da Villain,Grass Greener,34,0.255138
chunk397_row3960571,Kazo Hyjaki,Ballin,43,0.201715
chunk397_row3960608,YoungStarBrazy,Freak,70,0.180991
chunk397_row3960638,Lupe Fiasco,BBQ CHICKEN THIGHS,71,0.281589
chunk397_row3961203,Brazen-Faced & Marmot,You Didnt Call for the Hoes You Called for the Boys,34,0.301968
chunk397_row3961212,Brazen-Faced & Marmot,Dance Now,49,0.333115
chunk397_row3961213,Brazen-Faced & Marmot,Windshield,36,0.230293
chunk397_row3961218,Brazen-Faced & Marmot,3 Bitches,68,0.226022
chunk397_row3961220,Brazen-Faced & Marmot,Smoke,57,0.310421
chunk397_row3961222,Brazen-Faced & Marmot,Mama,68,0.284992
chunk397_row3961224,Brazen-Faced & Marmot,Another Day,80,0.260866
chunk397_row3961267,Kane,Genius,100,0.178359
chunk397_row3962323,YFR Eazy,Pikachu,79,0.590528
chunk397_row3962385,Bazanji,Cameras,70,0.362836
chunk397_row3962728,1kNaz,A lot,143,0.289577
chunk397_row3963067,Hometown Favourite and Real Nashie,Zvaitwa,120,0.227873
chunk397_row3964578,Azizi Gibson,Over Again,42,0.274231
chunk397_row3964880,2Pac,Homeboyz,59,0.278568
chunk397_row3965192,Seazy,Play Then Listen,27,0.279826
chunk397_row3965423,Yung Gaze,​i don’t even know what to do,35,0.367990
chunk397_row3965481,Yung Gaze,SIGHTSEER（出久）,35,0.437782
chunk397_row3965638,XxRazor,Rockstar,41,0.229873
chunk397_row3965976,Matthyaz,Mona Lisa,85,0.215507
chunk397_row3966270,Azazel375,Vandalized,23,0.244067
chunk397_row3966771,Iggy Azalea,High Maintenance,20,0.239191
chunk397_row3967090,Kazo Hyjaki,Where Day At Freestyle,24,0.173969
chunk397_row3967737,Swoop Ghazi,Troublesome,71,0.259106
chunk397_row3968111,Gun Boi Kaz,Overdose,47,0.375820
chunk397_row3968160,Iggy Azalea,T.W.O,28,0.289980
chunk398_row3970066,Anastasia Skinny,Time to Kill Intro,31,0.307535
chunk398_row3970303,AM,Chop Dat,117,0.303884
chunk398_row3970695,GZA,Cold World Power Mix,87,0.311002
chunk398_row3971097,Gun Boi Kaz,Monster,48,0.179474
chunk398_row3971146,Laze Cartel,Counted Out,64,0.279599
chunk398_row3971198,20kBlaze,No Breaks,86,0.235476
chunk398_row3971416,Shagazulu,The Most,57,0.272933
chunk398_row3971462,L3FROG & XxRazor,Invincible,66,0.257808
chunk398_row3971480,Shagazulu,G.B.V Interlude,32,0.250956
chunk398_row3971729,Haz The Kid,CHASE,38,0.270564
chunk398_row3972409,Iggy Azalea,Superman You Know It,24,0.304322
chunk398_row3973530,GOCRAZYGLO,GO Drill Mix,43,0.399942
chunk398_row3974181,Rico Nasty,Smack A Bitch Remix,76,0.294731
chunk398_row3974775,Azure The Paradox,The Jokes On You,62,0.379307
chunk398_row3974886,Yungg FaZzy,F.T.W,50,0.250775
chunk398_row3975739,CRAZYJOE2K,Tokyo,34,0.424405
chunk398_row3975872,KINDASKAZZY,Hope,47,0.229613
chunk398_row3976639,M.G.S Azul,The Whale,56,0.258395
chunk398_row3976718,M.G.S Azul,Monoxide,80,0.254186
chunk398_row3977365,M.G.S Azul,When Time Stops,32,0.490700
chunk398_row3977641,Lil Naz QQ,Rubberband Man,54,0.215084
chunk398_row3977997,M.G.S Azul,Turn the Lights Off,59,0.409898
chunk398_row3978068,M.G.S Azul,Chanel Diva,61,0.394335
chunk398_row3978099,M.G.S Azul,Look Closer,38,0.479239
chunk398_row3978151,M.G.S Azul,Holy Vibe,67,0.238582
chunk398_row3978184,M.G.S Azul,Nomad,53,0.235337
chunk398_row3978224,M.G.S Azul,Unbreakable Determination,70,0.270014
chunk398_row3978335,M.G.S Azul,Divine,96,0.308672
chunk398_row3978342,M.G.S Azul,Never Stop,91,0.261818
chunk398_row3978366,M.G.S Azul,So Wow,67,0.438156
chunk398_row3978374,M.G.S Azul,Gigolo,91,0.421290
chunk398_row3978379,M.G.S Azul,My Identity,71,0.303981
chunk398_row3978389,M.G.S Azul,Chaos Zone,74,0.246408
chunk398_row3978422,M.G.S Azul,Overthinking,81,0.244411
chunk398_row3978442,M.G.S Azul,Signature,91,0.351254
chunk398_row3978463,M.G.S Azul,Kings and Rebels,35,0.341260
chunk398_row3978477,Zubin Shazad,Past,23,0.327080
chunk398_row3978683,Big D,Not a Gangsta,21,0.439276
chunk398_row3978712,Lupe Fiasco & Soundtrakk,Oh Yes,37,0.323823
chunk398_row3978714,Lupe Fiasco & Soundtrakk,Apologetic,50,0.302782
chunk398_row3979021,Yungg FaZzy,Home,46,0.280902
chunk398_row3979064,Yungg FaZzy,Tomorrow,52,0.297300
chunk399_row3980064,J. Cole & Kendrick Lamar,Wait For Tomorrow,37,0.240928
chunk399_row3980371,Bxbyphaze,Miss My Baby,49,0.307074
chunk399_row3980409,Kazis Revenge,HATERS,59,0.330730
chunk399_row3980545,Tanashee,Protesta Bonus Track,65,0.176814
chunk399_row3981180,CCA Jonas,Committed,59,0.253561
chunk399_row3981201,CCA Jonas,Bubley,50,0.307954
chunk399_row3981210,CCA Jonas,Dizzy,39,0.307745
chunk399_row3981254,Eredaze,Imma Stay on It,32,0.225907
chunk399_row3981283,Eredaze,I Need A Sign,35,0.380581
chunk399_row3981405,Crazy Assassin,The End of Zain,28,0.338125
chunk399_row3981437,ZAY KANASHI,NOBODY CARES,89,0.273958
chunk399_row3981459,ZAY KANASHI,LIAR TRUST,46,0.222639
chunk399_row3981484,Lil Wayne,NFL,95,0.313996
chunk399_row3981515,ZAY KANASHI,DIME PIECE,53,0.305958
chunk399_row3981527,ZAY KANASHI,READY SET GO,52,0.360442
chunk399_row3981547,ZAY KANASHI,TRAGIC,37,0.259065
chunk399_row3981626,Eazy & Skywalker,Goner,66,0.222959
chunk399_row3981646,Zazef,Best Prankster In The World,21,0.211683
chunk399_row3981766,Lazee,Kill With Passion,48,0.296103
chunk399_row3981932,Eminem Sardo,Codda out me,68,0.421442
chunk399_row3981965,Sleazy Gee,First Love,39,0.270527
chunk399_row3982915,Ice Eazy,Top,55,0.223025
chunk399_row3983549,Al Nasser,3teeh,32,0.339819
chunk399_row3984386,Jadakiss,Rollin Up,61,0.280048
chunk399_row3984653,Teazer,SO WAVVY,43,0.318882
chunk399_row3984678,Teazer,OHH TOO,32,0.522821
chunk399_row3984711,Jay Zayat,RICH,77,0.327860
chunk399_row3984784,Lil Nas X,BADUM,58,0.222120
chunk399_row3985069,YoungBrazzy,Zoom,17,0.525576
chunk399_row3985108,ABazi,Faded dreams,44,0.301235
chunk399_row3985266,FrazerXongz,Sangalala,63,0.274439
chunk399_row3985902,Big D,Food Yourself,88,0.247222
chunk399_row3986171,DaMazin,Vibes,50,0.288909
chunk399_row3986455,JOHNNASCUS,Archangels untitled_0025,28,0.240750
chunk399_row3986555,Lazarus! (US),2K FREESTYLE,131,0.259249
chunk399_row3986595,YoungStarBrazy,Halloween,64,0.260030
chunk399_row3987530,Blazer Fresh,Contraction Connoisseur,60,0.269577
chunk399_row3987728,Teazer,CALL ME,46,0.329932
chunk399_row3987962,ZetaZero,Burger and Fries,53,0.289652
chunk399_row3988301,ABazi,Chase the lie,83,0.284118
chunk399_row3988318,ABazi,Rare,40,0.477095
chunk399_row3988321,ABazi,Were busy,48,0.314742
chunk399_row3988328,Nascar Aloe,DMX,18,0.293877
chunk399_row3988474,Lil Saze,Gone Now,97,0.258718
chunk399_row3989926,Jazz Cartier,Disclosure,42,0.231797
chunk400_row3990204,Cheddah Blaze,Tell Me,63,0.263411
chunk400_row3990220,Cheddah Blaze,Leave Me Alone,73,0.327063
chunk400_row3990222,Cheddah Blaze,Money  Power,84,0.344707
chunk400_row3990242,G-Eazy,Waspy II,94,0.276250
chunk400_row3990295,Cheddah Blaze,Crazy,53,0.247331
chunk400_row3990301,Cheddah Blaze,Dreams,21,0.248597
chunk400_row3991341,Laze,Pertanda Baik,36,0.209994
chunk400_row3991822,Grima X Azza,Money Moves,94,0.261826
chunk400_row3992222,Mazi_Official,Ill,79,0.262733
chunk400_row3993245,Official Gazhouz Trama,Nasty Girl,38,0.182140
chunk400_row3993839,SL,Felt Tips,74,0.274839
chunk400_row3993945,kuru,​resolve,32,0.274195
chunk400_row3994054,Matthyaz,Greatness,93,0.244121
chunk400_row3994161,Sef [BAZ],Vécu,38,0.307353
chunk400_row3994282,"Styles P, Ghostface Killah & Remy Ma",The Mecca,127,0.189613
chunk400_row3994289,Kur,Breaking Necks,51,0.280059
chunk400_row3994354,Sef [BAZ],Tout Va Bien,23,0.222824
chunk400_row3994376,Sef [BAZ],Morale,48,0.264179
chunk400_row3994794,GAvaz,Pump It,37,0.434393
chunk400_row3994938,B.I,잘있어 Take Care - Romanized,43,0.311020
chunk400_row3996212,Ta,Poison Love,28,0.333453
chunk400_row3996413,Kei,Jurim Ka Parama,34,0.343100
chunk400_row3996777,MAS,Light It Up,69,0.225013
chunk400_row3996803,LazyGod,On The Moon,46,0.144596
chunk400_row3997022,JOHNNASCUS,No1 rlly KnoWs  untitled_0024,21,0.302460
chunk400_row3997112,WeezyAzizi,Need Ya,78,0.261125
chunk400_row3998141,Michael HAZE,3AM,45,0.282379
chunk400_row3998143,Michael HAZE,CANCER,57,0.257820
chunk400_row3998146,Michael HAZE,WITHDRAWAL,40,0.228451
chunk400_row3998147,Michael HAZE,WAVES,41,0.297219
chunk400_row3998149,Michael HAZE,PHONEY,50,0.306728
chunk400_row3998670,Razegod,Anything?,41,0.388975
chunk400_row3998772,Aznromeo,LIL RICCA - NAPALM | Lil Tecca - Ransom Asian PARODY,41,0.254066
chunk400_row3998925,Soundaze,Phone me / vote.gov,97,0.261639
chunk400_row3999012,Method Man,Release Yo Delf New Blood Mix,61,0.247042
chunk400_row3999013,Method Man,Bring the Pain Remix,73,0.239290
chunk400_row3999014,Method Man,Bring the Pain Chemical Brothers Remix,53,0.239545
chunk400_row3999017,Method Man,Judgement Day Tricky Remix,111,0.225527
chunk400_row3999023,Method Man,Judgement Day Roni Size Remix,109,0.253955
chunk400_row3999024,Method Man,Judgement Day Roni Size Dub Remix,50,0.358414
chunk400_row3999154,G-Eazy,Hate the Way,60,0.344622
chunk400_row3999568,The Doppelgangaz,Come See Me,79,0.318241
chunk400_row3999573,FaZeJeMoeder,Plane,18,0.512859
chunk400_row3999576,The Doppelgangaz,Fire W Fye,37,0.279370
chunk400_row3999577,The Doppelgangaz,Salacious,31,0.201439
chunk400_row3999578,The Doppelgangaz,Hot Hand,46,0.320505
chunk400_row3999579,The Doppelgangaz,EdaMami,33,0.238138
chunk400_row3999580,The Doppelgangaz,Balderdash,36,0.141429
chunk400_row3999581,The Doppelgangaz,Frugalin,44,0.178380
chunk400_row3999582,The Doppelgangaz,Hi 2 Lo,41,0.283670
chunk400_row3999587,FaZeJeMoeder,20 million people,21,0.316869
chunk400_row3999723,NASTII,On Rot Na$tii Flip,30,0.282577
chunk400_row3999797,Azealia Banks,Six Flags,94,0.162889
chunk401_row4001052,Mazi NW4,Vegeta,19,0.238481
chunk401_row4001399,KruddTheGuru,SmokingInTheDark,50,0.331458
chunk401_row4001664,Apollo Blaze,Drown,46,0.311717
chunk401_row4001911,Razegod,Fire/Mind,28,0.355592
chunk401_row4001954,Razegod,Threshold of the Phoenix,40,0.218071
chunk401_row4002161,Kaz Kinetik,F.Y.I.,54,0.295178
chunk401_row4002242,Lazy Left,The Ascension,48,0.237471
chunk401_row4002282,Alkazzer,Make it,18,0.232681
chunk401_row4002329,SC,21st Floor,119,0.256173
chunk401_row4002421,Nazo Bravo,Armenian American The Anthem,104,0.208295
chunk401_row4002440,Nazo Bravo,Power of the Hye,96,0.279650
chunk401_row4003310,TX_dazeynah,ME4CU4Y,30,0.255820
chunk401_row4003324,TX_dazeynah,M1LKOMED4,45,0.291721
chunk401_row4003331,TX_dazeynah,M1LKYW4Y,35,0.283156
chunk401_row4003340,TX_dazeynah,4NDROMED4,59,0.152902
chunk401_row4003345,Z,G5N9,39,0.379503
chunk401_row4003357,TX_dazeynah,New_alien,47,0.164880
chunk401_row4003363,TX_dazeynah,Old_alien,47,0.136061
chunk401_row4003366,TX_dazeynah,Pluto_dp1,60,0.323993
chunk401_row4003371,TX_dazeynah,Triangulum_,84,0.257001
chunk401_row4003382,TX_dazeynah,Lunar_eclipse,39,0.319505
chunk401_row4003383,TX_dazeynah,Helix-nebula,70,0.295889
chunk401_row4003386,TX_dazeynah,Exoplanet_1,102,0.217519
chunk401_row4003394,TX_dazeynah,36-civilizations,77,0.277794
chunk401_row4003401,TX_dazeynah,_kronos,100,0.231277
chunk401_row4003600,Ehwaz,Shadows,48,0.269615
chunk401_row4004009,Comethazine,Lame,42,0.324806
chunk401_row4004010,Comethazine,Skin That Im In,43,0.295412
chunk401_row4004012,Comethazine,Murder Passion,16,0.278813
chunk401_row4004510,Tony Blaze Lord Of Lyrics,Dead Don’t Care,69,0.223701
chunk401_row4004658,Bazanji,Fed Up Pt. 3,75,0.284820
chunk401_row4004958,JAY-Z SOURASHIS,Blurry,64,0.346108
chunk401_row4005240,ETERNXLKAZE,Still Waiting,40,0.700150
chunk401_row4005348,Blazer Fresh,Hit The Ball Yall,86,0.447520
chunk401_row4005372,Crazoloko,Heartcold,43,0.307375
