song_id,artist,title,num_bars
chunk465_row4642908,Brazy Da Bo$$,Red,53
chunk465_row4642910,Brazy Da Bo$$,Proud of Ya,69
chunk465_row4642916,Brazy Da Bo$$,Love,34
chunk465_row4643210,"Rucci, AzChike & Capolow",No Kizzy,52
chunk465_row4643471,DEADMANDAZE,Deliverance,49
chunk465_row4643712,Snypaz,Searchin,124
chunk465_row4644002,LazyGod,Black Hoodie,76
chunk465_row4644032,GioGoCrazy,Breakthru,58
chunk465_row4644553,BIG LAX,Isolation,65
chunk465_row4644605,"Lil Nas X & Jack Harlow, Ya Minko",INDUSTRY BABY YA MINKO REMIX,39
chunk465_row4645379,Lee & Brazy Da Bo$$,Story Tell,36
chunk465_row4645386,Lee & Brazy Da Bo$$,Lets Rap,57
chunk465_row4645388,Lee & Brazy Da Bo$$,Sunday to Sunday,36
chunk465_row4645395,Lee & Brazy Da Bo$$,Dodge Bullet,44
chunk465_row4645399,Lee & Brazy Da Bo$$,Straight Heat,55
chunk465_row4646064,Lazarus! (US),TAY K GUN HIM DOWN REMIX,42
chunk465_row4646662,DAZ MONEY,GORKO,68
chunk465_row4646816,Niggaz Off The Street,True Blue,61
chunk465_row4646843,"Hashim Nawaz, Talhah Yunus & Abdullah Maharvi",Aana Nahi,86
chunk465_row4646871,Big L,Furious Anger,66
chunk465_row4646899,Big L,Harlem nights L Corleone,83
chunk465_row4646917,Big L,Nigga Please L Corleone ft. Stan,83
chunk465_row4646923,Big L,Queens Most,17
chunk465_row4646925,Big L,Danger Sequel,95
chunk465_row4647112,"2Pac, Big Pun, Big L & Eminem",The Hatred,80
chunk465_row4647126,Afraza,Afraza - Nos Ta Freestyle,33
chunk465_row4647438,Kurt Hazard,Most Wanted,67
chunk465_row4647439,Baze (Rapper),Maximin,38
chunk465_row4647443,Kurt Hazard,2093 Delorean,34
chunk465_row4647445,Kurt Hazard,A Thousand Suns,48
chunk465_row4647449,Kurt Hazard,Human/Alien,69
chunk465_row4647452,Kurt Hazard,Iridescent,64
chunk465_row4647819,Qaz,Ta Meg Imot Din Dust Boy made flower interlude,16
chunk465_row4647827,Lupe Fiasco,Carrera Luis Hamilton Jr.,32
chunk465_row4647857,Notorious Razeem,Say Less,46
chunk465_row4647993,Phazzze & lil aaron,YSL,51
chunk465_row4648078,INAS & Ahmad Amin,Lova,41
chunk465_row4648255,Rawniggaz,Heaven  Hell,43
chunk465_row4648256,Rawniggaz,Normally Drone,53
chunk465_row4649208,AK,Motley Crew Remix,17
chunk465_row4649343,Brazen-Faced,No Time feat. Denise,112
chunk465_row4649346,Brazen-Faced,¿ Wrong or Right ?,50
chunk465_row4649350,Brazen-Faced,Right There,65
chunk465_row4649352,Brazen-Faced,Baby,75
chunk465_row4649356,Brazen-Faced,Made Man feat. Marmot,88
chunk465_row4649359,Brazen-Faced,Horses feat. Hooded-Man,92
chunk465_row4649372,JOHNNASCUS,H@tr3d c0v3r XD untitled_-0002,24
chunk465_row4649510,Lupe Fiasco,Teach A Man To Fish,24
chunk465_row4649731,Brazen-Faced,Good Old Times feat. raYx,71
chunk465_row4649738,Brazen-Faced,Never Stop Lone Warrior,71
chunk465_row4649739,Brazen-Faced,Ceiling,65
chunk465_row4649746,Brazen-Faced,Pour Another Round,47
chunk466_row4650184,GioGoCrazy,Fein,74
chunk466_row4650613,"Jay Zayat, Logan M",Shame,41
chunk466_row4650617,Baze (Rapper),Maddison,65
chunk466_row4650850,Illah,MAKE IT LOOK EASY,48
chunk466_row4651462,Nas,The Pressure,53
chunk466_row4651463,Nas,Death Row East,60
chunk466_row4651464,Nas,40 Side,51
chunk466_row4651466,Nas,EPMD 2,86
chunk466_row4651467,Nas,Rare,75
chunk466_row4651468,Nas,YKTV,77
chunk466_row4651469,Nas,Store Run,66
chunk466_row4651470,Nas,Moments,77
chunk466_row4651471,Nas,Nobody,88
chunk466_row4651473,Nas,No Phony Love,59
chunk466_row4651485,Nas,Brunch On Sundays,69
chunk466_row4651488,Nas,Count Me In,59
chunk466_row4651491,Nas,Composure,65
chunk466_row4651492,Nas,My Bible,74
chunk466_row4651493,Nas,Nas Is Good,43
chunk466_row4651747,Lil Nas X,DOLLA SIGN SLIME,54
chunk466_row4651862,Nashon9K,Frozen,58
chunk466_row4651877,Crazy Tre-Z,Mojo,40
chunk466_row4652150,Lazy2Wavey,En Route,57
chunk466_row4653111,KidShazam,Fuck Dat Shit,32
chunk466_row4653275,S.O.,Good To Me,34
chunk466_row4653276,S.O.,That One,52
chunk466_row4653277,S.O.,Kinda Love,48
chunk466_row4653279,S.O.,Want You,42
chunk466_row4653280,S.O.,Wonder,56
chunk466_row4654039,Point Reazon,Heal,91
chunk466_row4654633,Asim Riaz,Big Boss,80
chunk466_row4655283,Azayko Ft CrumbL,Fake Friends,68
chunk466_row4655317,"Lil Nas X, Jack Harlow & LilNasXRemixer",INDUSTRY BABY Remix,73
chunk466_row4655519,Iggy Azalea,Pillow Fight,76
chunk466_row4655520,Iggy Azalea,Sirens,62
chunk466_row4655551,Lupe Fiasco,Forest Fires,34
chunk466_row4655769,BasedNas,Effortless,48
chunk466_row4657018,Kay CraZy,SANTS ROW,62
chunk466_row4657466,Raziel Rose,BEBE,68
chunk466_row4658222,KANASHI KAY,Leave me lone,40
chunk466_row4658552,Lil Nas X,INDUSTRY BABY Original,50
chunk466_row4658566,Cubby Kamikaze,Constellation,24
chunk466_row4658596,Chaze Sharp,Armageddon Day,41
chunk466_row4659079,Kewl Nast,Flexmas,27
chunk466_row4659117,Kewl Nast,Gu4p,43
chunk466_row4659122,Kewl Nast,Clanthem,48
chunk466_row4659123,Kewl Nast,Delivery,33
chunk466_row4659128,Kewl Nast,Bars,25
chunk466_row4659136,Kewl Nast,Hellen Keller,39
chunk466_row4659148,Kewl Nast,Kewl As Me,48
chunk466_row4659149,Kewl Nast,Powerade1000,29
chunk466_row4659442,Drazone,Rise Up,66
chunk466_row4659949,Nas kings,40 sides,59
chunk467_row4660003,Blue Sky Black Death Feat. Guru & Chief Kamachi,Floor Chalk,58
chunk467_row4660483,Hazakim,Glory,71
chunk467_row4660664,Senses Common,Bleedin Over,20
chunk467_row4660721,Lazarus! (US),STEPH CURRY II,102
chunk467_row4660746,Kazo Hyjaki,Daytona500,71
chunk467_row4660766,Kazo Hyjaki,Dodgin,41
chunk467_row4660911,FaZeFapper,World My Opp,20
chunk467_row4660930,Lazarus! (US),ROUNDOFAPPLAUSE,53
chunk467_row4661024,AD,WAYZ,113
chunk467_row4661035,"RVPTR, Hysaze & Godmode",Snakes,46
chunk467_row4661975,Pusha T,Praise God December 2020 Version 2,29
chunk467_row4662307,Baze (Rapper),​i met her on the net,28
chunk467_row4662573,Lazarus! (US),FUCK IT,84
chunk467_row4663589,KWE,Disguise,49
chunk467_row4663773,S Craze,Started Wit A Penny,75
chunk467_row4663780,S Craze,Poppin Tags,120
chunk467_row4664277,Lazarus! (US),CHOK3,105
chunk467_row4664282,ChiefMaster WinGuru,Eat My A$$,81
chunk467_row4664458,KidShazam,Right Call,35
chunk467_row4664461,KidShazam,Psycho,94
chunk467_row4664956,BBE Spazz,They Notice Me,39
chunk467_row4665278,ZMOALCAZAN & Nerub,Nevertebrate,17
chunk467_row4665321,Aha Gazelle,Spin Freestyle,59
chunk467_row4665330,Aha Gazelle,Autobiography,68
chunk467_row4665367,Aha Gazelle,Professor X,67
chunk467_row4665381,Aha Gazelle,Did Me Dirty,62
chunk467_row4665402,Aha Gazelle,Brink,58
chunk467_row4665407,RYZE Magazine,This Is TBL ft. Lamontt Blackshire Emcee N.I.C.E.  DaLomonze,73
chunk467_row4665416,Aha Gazelle,Bum Bum,68
chunk467_row4665429,Aha Gazelle,Tear It Down,76
chunk467_row4665485,Aha Gazelle,No Religion,79
chunk467_row4665506,Aha Gazelle,Lil Saints,41
chunk467_row4665570,Aha Gazelle,Hot,82
chunk467_row4665679,Big D,Was the two of us,84
chunk467_row4666050,Gorillaz,Meanwhile,64
chunk467_row4666513,Baze (Rapper),River Tyne,61
chunk467_row4666855,Kid Steazy,Popstar,18
chunk467_row4667160,"Lecrae, Jidenna & Limoblaze",Everyday,72
chunk467_row4667731,Major Lazer,Know No Better Demo,59
chunk467_row4668094,Lazarus! (US),CHOK3 II,138
chunk467_row4668208,Na$ty (Nasty) (Rap),Self Conscience,80
chunk467_row4668239,"YonnyBoii, Zynakal & ASYRAF NASIR",Tak Sangka,89
chunk467_row4669499,G-Eazy,Breakdown,57
chunk467_row4669549,AZ,The Wheel,63
chunk468_row4670054,Dirty South Rydaz,Throw Back,34
chunk468_row4670767,Chizonic feat. Swazzy,LEECH,62
chunk468_row4670833,Lazyhardworkah,Doingz,35
chunk468_row4672311,Nawaz,La meg leve,63
chunk468_row4672680,ClassicCrazy,LET YOU DOWN,71
chunk468_row4672700,Lil Daze,M4P,22
chunk468_row4672704,"Dead Cypher Records, oh gasm!, Scriptz, Jozie Haze, youngmindtrip",TENSHI,57
chunk468_row4672928,Ka,I Notice,57
chunk468_row4672952,Ka,Everybody Up,44
chunk468_row4672953,Ka,I Need All That,60
chunk468_row4672954,Ka,Peace Peace Peace,43
chunk468_row4672955,Ka,Sad To Say,43
chunk468_row4672956,Ka,PWH,38
chunk468_row4672957,Ka,Like Me,67
chunk468_row4672958,Ka,We Living / Martyr,85
chunk468_row4672959,Ka,Subtle,34
chunk468_row4672960,Ka,With All My Heart,48
chunk468_row4672962,Ka,Enough Praise / Recovering,99
chunk468_row4672963,Ka,Be Grateful,40
chunk468_row4672964,Ka,Having Nothin’,36
chunk468_row4673069,Xhris2Eazy,Minute Maid,75
chunk468_row4673171,AZ,Conversations with God Intro,24
chunk468_row4673172,AZ,Just 4 U,58
chunk468_row4673174,AZ,Keep It Real,69
chunk468_row4673175,AZ,Never Enough,53
chunk468_row4673176,AZ,Ritual,62
chunk468_row4673177,AZ,Blow That Shit,75
chunk468_row4673178,AZ,Bulletproof,82
chunk468_row4673179,AZ,Check Me Out,69
chunk468_row4673180,AZ,Time to Answer,61
chunk468_row4673181,AZ,Whats Good,62
chunk468_row4673475,Teazy,Minute Maid,46
chunk468_row4673484,Muwafaq Alazzawi offset quavo,Tatertots,25
chunk468_row4673775,Dnash tha Rapper,Back On,38
chunk468_row4674213,Yuhng Haze,What You Gotta Say?,64
chunk468_row4674253,Yuhng Haze,Black In This Bih,102
chunk468_row4674260,Yuhng Haze,Shlide,55
chunk468_row4674330,Pronto Spazzout,Lunch Time,43
chunk468_row4674335,Yuhng Haze,No Love Bonus Track,66
chunk468_row4674733,JOHNNASCUS,Upgrade untitled_0043,55
chunk468_row4675398,LazyGod,DEEZ NUTZ,50
chunk468_row4675701,Baze (Rapper),Varone Are You A Spy?,38
chunk468_row4676210,Lazarus,Maharaja,71
chunk468_row4676290,Hazy_SA,Say Grace,72
chunk468_row4676871,Speek Eazy,The Island,24
chunk468_row4677033,Al Nasser,Interlude 01,19
chunk468_row4677406,Trapdollazmanny,DumpTruck,104
chunk468_row4677699,TOBi & Jazz Cartier,Woah,79
chunk468_row4679743,SALAZARR,FLOATING,31
chunk468_row4679790,K Dazee,Choosin,45
chunk468_row4679850,MazGazi,IYI,82
chunk468_row4679961,2Pac,Street Fame Original Version,155
chunk469_row4680217,Azazus,Black Man In Manhattan Freestyle,37
chunk469_row4680459,Speeder Razor,The Message,97
chunk469_row4680460,Speeder Razor,From the Heart,64
chunk469_row4680468,Speeder Razor,Zastron State of Mind,113
chunk469_row4680469,Speeder Razor,Words of Appreciation,77
chunk469_row4680477,Speeder Razor,Overnight Thoughts,95
chunk469_row4680859,Simza Eazzy,ESCAPISM,117
chunk469_row4680917,Razegod,Shadows,52
chunk469_row4680942,Jazz Cartier & KYLE,Rock The Boat,53
chunk469_row4680989,Da Floataz,DUMBWAY,79
chunk469_row4681286,Nasty d blak,Heart of a king,24
chunk469_row4681456,Speeder Razor,This Is Me,88
chunk469_row4681457,Speeder Razor,A Verse a Day,49
chunk469_row4681458,Speeder Razor,Consistency,86
chunk469_row4681459,Speeder Razor,Never Lost It,80
chunk469_row4681460,Speeder Razor,The Takeover,128
chunk469_row4681461,Speeder Razor,To the Future 2,119
chunk469_row4681462,Speeder Razor,Unconditional Love,63
chunk469_row4681463,Speeder Razor,Somewhere in Zastron,78
chunk469_row4681464,Speeder Razor,More Than Whats Enough,69
chunk469_row4681825,Common,Intro Push Out The Noise,50
chunk469_row4681831,Common,OUTRO Exclamation Point,26
chunk469_row4681882,Common,A Beautiful Chicago Kid,49
chunk469_row4681883,Common,When We Move,71
chunk469_row4681884,Common,Set It Free,68
chunk469_row4681885,Common,Majesty Where We Gonna Take It,89
chunk469_row4681888,Common,Poetry,50
chunk469_row4681889,Common,Saving Grace,46
chunk469_row4681890,Common,Star Of The Gang,71
chunk469_row4681891,Common,Get It Right,56
chunk469_row4681925,Baby Keem & Kendrick Lamar,Jump 2 family ties Demo 1,19
chunk469_row4682425,Global AzN,SOCIAL MEDIA,37
chunk469_row4682527,TIENAS,La Llorona,40
chunk469_row4682608,Jigzaw & Asil,Ruhumu Dumana,58
chunk469_row4682905,Lazarus! (US),RUG BURN,82
chunk469_row4683024,DEADMANDAZE,Demon,33
chunk469_row4683046,DEADMANDAZE,Deal With,21
chunk469_row4683066,DEADMANDAZE,Revitalization,18
chunk469_row4683124,Da Floataz,DUCC OFF,88
chunk469_row4683132,DEADMANDAZE,Vanity,65
chunk469_row4683150,DEADMANDAZE,Submission,27
chunk469_row4683236,DEADMANDAZE,Devastation,43
chunk469_row4683283,DEADMANDAZE,Wickedness,29
chunk469_row4683319,DEADMANDAZE,Black Metal,18
chunk469_row4683347,DEADMANDAZE,Ballin,32
chunk469_row4683560,DEADMANDAZE,Barrel,36
chunk469_row4684007,DEADMANDAZE,Kill Worlds,101
chunk469_row4684781,Apex Frazier,Finger Painting,62
chunk469_row4685018,Jazz Cartier,Cheddar,53
chunk469_row4685019,Jazz Cartier,Crazy But Its True,61
chunk469_row4685020,Jazz Cartier,Glamorous,52
chunk469_row4685021,Jazz Cartier,History,63
chunk469_row4685362,Grandtheft & Jazz Cartier,B.I.G.,60
chunk469_row4685427,AK,Afraid of Love,62
chunk469_row4685587,NASTY NENO,Diamonds and Raris,96
chunk469_row4685684,DEADMANDAZE,Cabin,24
chunk469_row4685699,DEADMANDAZE,Take Away,20
chunk469_row4685719,DEADMANDAZE,Frenetic Warlock,20
chunk469_row4686003,Lazarus! (US),Flat Tire,110
chunk469_row4686708,Grima X Azza,Bars n Bass,56
chunk469_row4688076,MorrisCode & Azide,Copycat VIP,52
chunk469_row4688695,NASTY NENO,Wet The Block,71
chunk469_row4688737,Eraze,Trash,34
chunk469_row4688824,NASTY NENO,Rider,80
chunk469_row4688851,NASTY NENO,Calypso,90
chunk469_row4688869,NASTY NENO,Henny,127
chunk469_row4688924,NASTY NENO,Chills,31
chunk469_row4688970,TrapGoKrazy,Back2TheBasics2,27
chunk469_row4689021,Asim Riaz,Built In Pain,79
chunk469_row4689405,Kumazis!,info intro,30
chunk469_row4689558,Riovaz,Hercules,21
chunk469_row4689711,Prodigy of Mobb Deep,When I See You Remix,45
chunk470_row4690216,"MC Innes, MC Frazz, & MC Molegrip",TOLD YOU,83
chunk470_row4690463,CAMERON AZI,COLDEST WINTAH OG,37
chunk470_row4690790,Hazard 24,TERMINATION,16
chunk470_row4691323,Aaliaz,Wannabe,64
chunk470_row4691796,YSM Blaze,Only 14,45
chunk470_row4692496,Chaz,Grey Goose,35
chunk470_row4692792,Baze (Rapper),Fantasy,31
chunk470_row4692830,Hazen1k,Take it Slow,21
chunk470_row4693040,Azure The Paradox,Intro / Black Wings,20
chunk470_row4693042,Azure The Paradox,Outro / Final Goodbye,70
chunk470_row4693051,Azure The Paradox,Fallen Angel,51
chunk470_row4693052,Azure The Paradox,10 Commandments,35
chunk470_row4693053,Azure The Paradox,Paradise,65
chunk470_row4693054,Azure The Paradox,Cruel Angels Thesis,70
chunk470_row4693062,Azure The Paradox,Liliths Song,47
chunk470_row4693063,Azure The Paradox,Break Up With Your Boyfriend,54
chunk470_row4693064,Azure The Paradox,Woes,28
chunk470_row4693066,Azure The Paradox,Ascension,63
chunk470_row4693067,Azure The Paradox,Fade to Black / Transparent,124
chunk470_row4693068,Azure The Paradox,Memories,52
chunk470_row4693069,Azure The Paradox,Slayer,40
chunk470_row4693070,Azure The Paradox,Vendetta,127
chunk470_row4693071,Azure The Paradox,Hope I Never Wake Up,77
chunk470_row4694024,Pun,Matric jacket girl,35
chunk470_row4694028,Mr.Aiio Lazer,IAMA DO ME,29
chunk470_row4694039,Mr.Aiio Lazer,Tell You About It,64
chunk470_row4694316,Mr.Aiio Lazer,DYSTOPIAN REAL FANTASY,83
chunk470_row4694385,O.T. Genasis,Back to You Demo,85
chunk470_row4694709,DJ Azza x Spacific Brown,Darkest Moments,55
chunk470_row4695213,Cubby Kamikaze,The way i move,47
chunk470_row4695431,Evocraze,I DONT MIND,35
chunk470_row4695498,Angel Haze,Never Seen,60
chunk470_row4695665,Stazthehokage,Intro  A Love Story,29
chunk470_row4696160,Stazthehokage,Trance,76
chunk470_row4696345,Kaza Kid,Family Trolls,67
chunk470_row4696401,Yazza,Count My Blessings,82
chunk470_row4696616,Stazthehokage,Stuck With You,74
chunk470_row4696676,ClassicCrazy,YELLOW HEARTS,102
chunk470_row4698563,Real NashX,Limpopo Freestyle,49
chunk470_row4698631,Eraze,Dont move,38
chunk470_row4698643,Real NashX,On Your Way Tribute to Scotch Flavio,65
chunk470_row4699341,Abdallaza,Next Level,65
chunk470_row4699374,Jozie Haze & youngmindtrip,PNEUMONIA,68
chunk470_row4699384,Jozie Haze & oh gasm!,KISHIN,66
chunk470_row4699385,"Norman Based, Jozie Haze, & Jupiluxe",OFF MY MIND,71
chunk470_row4699744,Blaqjonas,WOWOWO,56
chunk471_row4700782,Drazone,Deserving,64
chunk471_row4701080,RA,Die,114
chunk471_row4701310,AZYN,BIRDISTHEWORD,51
chunk471_row4701640,Chromazz,Back Door Mami,64
chunk471_row4701958,Lazarus! (US),SKREAM,95
chunk471_row4702418,Taz Tikoon,AP Mode,74
chunk471_row4702429,Taz Tikoon,Turbulence,65
chunk471_row4702456,Taz Tikoon,Baggage Claim,104
chunk471_row4702657,Young Wazi,Intro,22
chunk471_row4702811,Hella Maze,Faster,44
chunk471_row4703058,ESO,TELOS,55
chunk471_row4703067,Young Wazi,Phone,130
chunk471_row4703073,Young Wazi,Ms,72
chunk471_row4703091,Young Wazi,3 Minutes Freestyle,60
chunk471_row4703187,Nasian,PRESIDENTS DAY,78
chunk471_row4703656,Lazarus! (US),SKREAM II,64
chunk471_row4703683,BYG BLAZE,You Dont Gotta Know,42
chunk471_row4704437,Eazy Mac,DFWM,41
chunk471_row4705103,Yungzanni,My Swing,67
chunk471_row4705927,Jazelle Kim,Bitter Sweetheart,24
chunk471_row4705941,Jazelle Kim,Yeah Right,80
chunk471_row4705942,Jazelle Kim,Infernos and Storms,76
chunk471_row4705943,Jazelle Kim,Mind On Vacation,44
chunk471_row4705948,Manaz Ill,Manaz Ill - Rappertag 08 | Season 2,90
chunk471_row4706148,Shagazulu,Sheba Shaga 2.0,71
chunk471_row4706381,Lil Nas X,SCOOP Demo 2,46
chunk471_row4706390,Lil Nas X,DOLLA SIGN SLIME Demo,53
chunk471_row4706422,Nas Blixky,Blixky,122
chunk471_row4706927,2Pac,Lost Souls Nu Mixx Best Buy Bonus Track,111
chunk471_row4707163,Manas Gandepalli,Hate that i love u,54
chunk471_row4707308,Yung Brazzers,Outta Pocket,59
chunk471_row4707410,Hazy_SA,Too Late,45
chunk471_row4707485,BYG BLAZE,All My Love Ft. HoobeZa,57
chunk471_row4707605,D-Eazy,You Make Me,19
chunk471_row4708520,"C1, SlimzLT & Loco Hazard",On The Hill,104
chunk471_row4709627,Yung Brazzers,Stefon Diggs,74
chunk471_row4709837,Taz Misbehave,Stick Up,54
chunk471_row4709888,Kazuna,NINE TIMES OUT OF TEN,44
chunk472_row4710111,AR,David Foster,56
chunk472_row4711030,Kazz The Virgo,PRETTY PLEASE,74
chunk472_row4711228,"The Brazy Bunch, A-Wax & King Iso",Trip,44
chunk472_row4711229,"The Brazy Bunch, A-Wax & King Iso",F It Up,51
chunk472_row4711234,"The Brazy Bunch, A-Wax & King Iso",Packin,48
chunk472_row4711718,Afraza,Afraza - Chaordic Freestyle,23
chunk472_row4712695,Wil E Haze,Die,82
chunk472_row4712839,Iyaz,Replay Remix,94
chunk472_row4713047,LazyGod,Leave Me Alone,59
chunk472_row4713329,AK,Industry Baby Remix,52
chunk472_row4714037,Lil Steazy,100 MILLONES REMIX,93
chunk472_row4714431,Point Reazon,Not Afraid B,43
chunk472_row4714984,Azealia Banks,Big Bank,62
chunk472_row4715037,DJ Zenas,The Spot,72
chunk472_row4715041,DJ Zenas,Prove,91
chunk472_row4715044,DJ Zenas,I Like The Stock,58
chunk472_row4715059,DJ Zenas,For The Holidayz,71
chunk472_row4715063,DJ Zenas,I Voted,47
chunk472_row4715080,DJ Zenas,Void,56
chunk472_row4715226,Rico Nasty,Cotton Candy,44
chunk472_row4715237,Rico Nasty,Switch Places,44
chunk472_row4715238,Rico Nasty,How Ya Feel,49
chunk472_row4715239,Rico Nasty,Grow Up,48
chunk472_row4715240,Rico Nasty,Show Me Your Love,58
chunk472_row4715421,RA,Let me talk to you,61
chunk472_row4715433,RA,Dark House,90
chunk472_row4715450,RA,Yea yea,67
chunk472_row4715484,RA,The Birth Of Raá,47
chunk472_row4715502,RA,Swagg Fresh,24
chunk472_row4715507,RA,Cash on You,70
chunk472_row4715512,RA,I Solemnly Swear,62
chunk472_row4715520,RA,Im a Star,37
chunk472_row4715529,MIERN & Naski,Annual Bløød Spillage,54
chunk472_row4715609,RA,Crack ion the 80s,19
chunk472_row4715632,RA,In my hood,58
chunk472_row4716204,AM,Caution Dee Dee Bangs,68
chunk472_row4716231,ChiefMaster WinGuru,Body Remix,45
chunk472_row4716413,KANASHI KAY,Doublecüp shooter,46
chunk472_row4716458,BIG LAX,CRASH,51
chunk472_row4716472,[G],P,47
chunk472_row4716480,BlazeYL,The Loot,54
chunk472_row4716484,BIG LAX,​movin thru miami,68
chunk472_row4716635,Yung Brazzers,Introduction,21
chunk472_row4716662,Yung Brazzers,Gambling,49
chunk472_row4716706,Yung Brazzers,Limp Drip,58
chunk472_row4717013,Kumazis!,Suite,41
chunk472_row4718293,BlazeYL,Mazza,66
chunk472_row4718336,Yung Brazzers,Anime Milfs in Yo Area,39
chunk472_row4718370,Yung Brazzers,Blast Off,50
chunk472_row4718590,Trippie Redd & Lil Nas X,All White Nikes,61
chunk472_row4719027,Baby Keem & Kendrick Lamar,​range brothers,107
chunk472_row4719152,Boosie Badazz,I aint coming home tonight,79
chunk472_row4719708,Eazy Bob Wizzy,WRM,102
chunk472_row4719761,Eazy Bob Wizzy,She Cares,82
chunk472_row4719801,17Azael,Local,60
chunk472_row4719943,"Audiomarc, Nasty C and Blxckie",Why Me?,58
chunk472_row4719962,k?d,VIB3with NCK RAPS,37
chunk473_row4720078,BlazeYL,No Hand Out,72
chunk473_row4721193,CANIBUS & JAXIMUS,SHIT TALKERS,56
chunk473_row4721328,DaBaby & Lil Wayne,Lonely,65
chunk473_row4721564,Common,Common Freestyle | LA Leakers Freestyle 119,124
chunk473_row4721937,KO,Car Door,49
chunk473_row4722473,AzChike,Lil Stinc Stinc,61
chunk473_row4722512,Bangers Of Raz,Yeah she can fuck me,57
chunk473_row4722608,Baze (Rapper),Cutting Ties,45
chunk473_row4722682,Yung Brazzers,Coming Up,44
chunk473_row4722769,Azjah & DUSTY LOCANE,Try It Remix,43
chunk473_row4723174,AzChike,Ya Know,59
chunk473_row4723179,"Rucci, AzChike & Boosie Badazz",Hoodrat,47
chunk473_row4723247,Jazz The Man,Champagne Poetry Drake Cover,59
chunk473_row4724214,Bronze Nazareth,The Precipice,50
chunk473_row4724231,Kev Dollaz,Vendetta,52
chunk473_row4724333,Lil Steazy,Out Of Pocket,37
chunk473_row4724379,Gazda Paja,Gazi,42
chunk473_row4724775,Brazy Da Bo$$,All Or Everything,63
chunk473_row4724780,Brazy Da Bo$$,I cant lose,101
chunk473_row4724785,Brazy Da Bo$$,Shokojitsu,55
chunk473_row4724795,Brazy Da Bo$$,Dexters Lab Pt. 2,40
chunk473_row4724798,Brazy Da Bo$$,Doobies In My Ashtray,85
chunk473_row4724804,Brazy Da Bo$$,Higher Than You,59
chunk473_row4724805,Brazy Da Bo$$,Baguette Diamonds,37
chunk473_row4724807,Brazy Da Bo$$,Cant Say Nothing,79
chunk473_row4724810,Brazy Da Bo$$,Utopia?,49
chunk473_row4725061,Eazy-E,Real Compton City Gz,90
chunk473_row4725401,Lazy Left,Flashing Lights,56
chunk473_row4725624,Sha,April,48
chunk473_row4726162,Lupe Fiasco,Diet Soda Poetry,72
chunk473_row4726482,Waz,Freestyle 1,52
chunk473_row4726618,G-Eazy,Solar Eclipse,50
chunk473_row4727125,Eazy Mac,Dont do Drugs,60
chunk473_row4727369,Rakim Sirrah,Klear Kut,34
chunk473_row4727377,Rakim Sirrah,Non Fiction,45
chunk473_row4727801,Chazer Wazer,Back in Business,56
chunk473_row4727948,Jadakiss,Down South,68
chunk473_row4728094,"AZMAH , ADDEM",Fake Love,56
chunk473_row4728332,ZAY KANASHI,CHOSEN,51
chunk473_row4728348,ZAY KANASHI,SLUMPED FREESTYLE,72
chunk473_row4728360,ZAY KANASHI,HEY,39
chunk473_row4728363,ZAY KANASHI,SUICIDAL LOVING,60
chunk473_row4728366,ZAY KANASHI,CODEPENDENT,46
chunk473_row4728367,ZAY KANASHI,DEAR FUTURE LOVER,26
chunk473_row4728374,Nazidh,Lucid blue,46
chunk473_row4728400,Nasty C,He Said,34
chunk473_row4728426,Kid Cudi & JAY-Z,Guns Go Bang,59
chunk473_row4728442,Razzlekhan,Gilfalicious,106
chunk473_row4728737,Ibby Nasr,Till Next Time,37
chunk473_row4729138,Plazati,Journey,60
chunk473_row4729170,Plazati,Different Breed,54
chunk473_row4729768,NFA Spazz,Shoot Out,65
chunk473_row4729858,ZAY KANASHI,COMMANDER COBRA,37
chunk474_row4730222,EkstazaGezzaGeng,Mnogo Jak Flex,71
chunk474_row4731140,Lazy2real,Greasing Up The Pot,42
chunk474_row4731180,Comethazine,30 Round Drum,17
chunk474_row4732227,Hazernomical,Hip-Hop,43
chunk474_row4732229,King Baztard Yitz,Praying For An Exit Pt. 1,56
chunk474_row4732281,Hazernomical,Hearem Say,47
chunk474_row4732311,Hazernomical,Tribe Vibe,50
chunk474_row4732312,A Meazy,Intro,41
chunk474_row4732322,Hazernomical,Blind Alley,55
chunk474_row4732372,Hazernomical,Be,64
chunk474_row4732391,A Meazy,Self Talk,44
chunk474_row4732429,A Meazy,Flowers,65
chunk474_row4732482,A Meazy,All I Know,37
chunk474_row4732553,A Meazy,Laid In Rough,50
chunk474_row4732582,A Meazy,Black Excellence 2,53
chunk474_row4732613,Blaze Audio,JOURNEY’S END,61
chunk474_row4732634,A Meazy,Could Be Us,38
chunk474_row4732667,A Meazy,Zodiac,55
chunk474_row4733035,World Wide AZ,Drank,54
chunk474_row4733058,Spazzo Santana,Listen,66
chunk474_row4733131,A Meazy,My Shirt,31
chunk474_row4733135,A Meazy,Protect Your Peace,22
chunk474_row4733145,A Meazy,So Good,17
chunk474_row4733149,A Meazy,Brunch In Miami,26
chunk474_row4733163,A Meazy,Outro,27
chunk474_row4733165,A Meazy,I Cant Breathe,16
chunk474_row4733182,$NOT,Go,65
chunk474_row4733183,Mr. Lif & Brass Menazeri,Burning Up,36
chunk474_row4733184,Mr. Lif & Brass Menazeri,What About Us,85
chunk474_row4733440,Razyboyocean,Pop One,69
